,article,createdAt,title,excerpt,content
173,231486922,2019-06-13T07:06:17.064Z,反送中內容 一人一愛心,一人一愛心，幫幫香港人集氣加油，守護自由,"['https://i.imgur.com/yQTKXaL.jpg\nhttps://i.imgur.com/KcYUYBa.jpg', '問題是這個修法後\n中國政府不一定會理台灣政府的引渡回台建議啊XD\n\n不然一些詐騙的被送去中國\n我方致電要求後卻沒下文\n\n主要是法案偷渡了能引渡犯人入中國的問題\n中國因誠信問題導致港人不信任中國司法']"
174,231486900,2019-06-13T07:02:16.404Z,#反送中，請別再說與你無關,在開始一切討論之前，先給大家看昨天最前線的照片，並在此給這群為香港付出的無名英雄獻上至高的敬意。（蘋果攝記，何家達攝），還不知道「逃犯條例」和為甚麼要「反送中」的朋友，請先看看下面的懶人包：簡單來說，香港人之所以要反送中，就是因為這一次的修例，等同開了個後門給中共政府用任何原因，移交身處香港（不論是暫留或定居）的人去中國審訊。恐怖之處除了「被自殺」這種事情不再是僅發生於中國內地，內地式的思考與定罪方式也會一同搬進香港，例如現在在香港為弱勢團體發聲或打官司並不會成為入獄的原因，然而逃犯條例一旦通過，只要身處香港，你我隨時都可能負上莫須有的罪名。,"['https://i.imgur.com/KIRyCRe.jpg', '已連署，港臺民主自由！加油！💪❤️', 'B1 拜託不要QQ\nB2 想給你抱抱❤', 'B1 B3\nhttps://i.imgur.com/410t9YA.jpg', 'B4\n邱垂正嗎？但法務部還是樂觀見成', 'B5 法務部的說法是二月請你看清楚', 'B6\n對啊，這時候早知道的事情，等到這時候還說我們不知道?', 'B7 你是在說韓國瑜嗎？呵呵！', 'B8\n韓國瑜是中央的?']"
175,231486818,2019-06-13T06:50:19.459Z,我不想以後跟小孩說 爸爸以前還看過遊行呢方,香港現在反送中如火如荼，從一開始的和平遊行，直到現在的被警察強力鎮壓，許多台灣統派的人還是不醒，以為與中國統一，能夠過更好的生活，能夠賺更多的錢，曾經有個中國的朋友跟我說過，在中國 你賺的錢都是跟政府借來的,"['韓導的粉絲們蠻相信的啊', '小孩從小就接受洗腦教育\n\n出去大喊: 我把拔是萬惡的反派份子，他以前看過遊行！\n\n把拔RIP......']"
176,231486717,2019-06-13T06:33:59.652Z,反送中 除了轉發 我們還能做什麼,在台灣的我們，除了轉發讓更多人知道香港的情況之外，應該很多人跟我一樣想要透過實際行動來支持香港，「館長」陳之漢前天提議舉辦一場「紅色媒體滾出台灣遊行」館長昨晚說，時間已經確定在6月23日，地點則在台北市凱達格蘭大道,"['拒看中天，當台灣還在同情香港 中天還幫北京說話。', 'B2 就像香港媒體現在都是播報跟中國有關的「好事」一樣', '6/23見', '推 6/23凱道見\n捍衛台灣主權，拒絕噁心中天', '其實統一也不會沒飯吃吧\n擺錯重點😂', '中時也該滾了', 'https://www.dcard.tw/f/trending/p/231480495?ref=android', '可以麻煩大家幫忙分享616台北立法院聲援香港的集會嗎\n6/16 1400-1700 台北立法院\n他們另外有提供高雄台北來回專車，單程/來回都可以，但好像沒甚麼人知道⋯⋯\n活動專頁連結：https://www.facebook.com/events/2212543525525771/?ti=ia\n\n專車報名: https://docs.google.com/forms/d/e/1FAIpQLScXt4AurjQtnFIISaroXAzF2R3tfCABFlhy6tjwyeeM1p7wVA/viewform\n\n看到的人可以幫忙傳開嗎謝謝QQ\n\n另輔大6/17（一）中午1210在真善美聖廣場也有反送中活動\n\n6/23（日）下午在凱道有【拒絕紅色媒體，守護台灣民主】的大遊行，立法委員黃國昌先生已經借到路權了，詳情之後會再公佈。\n\n再請大家幫忙分享了🙇🏼\u200d♀️🙇🏼\u200d♀️🙇🏼\u200d♀️', '媒體勢必中立 \n拯救台灣 你我做起', 'https://i.imgur.com/Asl5XQ6.gif']"
177,231486387,2019-06-13T05:42:33.360Z,通關密語：不知道！不曉得！,來台宣傳唱片被問「反送中」 成龍：不知道是什麼事情，〔即時新聞／綜合報導〕港星成龍睽違16年推出新專輯，今（12日）在台北舉行新專輯「我還是成龍」發布記者會，並獻唱主打歌「物是人非」。不過卻剛好遇上香港「反送中」遊行時機，被問到相關問題時，成龍表示「不知道是什麼事情」。,"['不是不知道 而是不能說', '不知道 不清楚\n但會發大財唷^\u2006_\u2006^', '說出來人就不見了', '知道的話\n晚上宵夜就是麥麥歡樂送了']"
178,231486385,2019-06-13T05:42:19.307Z,台灣真可笑！哈哈,搞不懂香港送中事件爆發後，台灣一堆人平常沒在關心政治的跑出來跟風個毛喔！而且台灣自己的民主也讓人笑掉大牙，台灣民主的公投的表決是完全不具任何效力！為何都沒看到反送中的台灣人出來抗爭呢？想想真是可悲又讓人好笑的台灣，想到當初的太陽花學運也是如此，一堆人無腦跟風！台灣人真是好操弄哈哈,"['看到你的內容我就安心了\n無腦者發無腦文\n公投沒用？為什麼？\n因為牴觸憲法\n所以無效\n公民課本可以再拿出來翻一翻\n\n為什麼大家都出來反送中\n因為惡法非法\n公民課本可以再拿出來看一看\n何謂惡法非法\n而且這個法影響的層面非常廣\n\n好操弄嗎？\n對於您這種無腦的可能是就是了\n\n至於剛剛忘記隱藏系級嗎？微電子的同學', '假帳號？ 台灣沒有高雄海洋科技大學欸笑死', 'b2有啦 合併了而已 這樣講也沒有高應大和高第一啊', 'B4 你不要過來破梗我故意的', 'B1 你才無腦吧！我又沒有針對同性婚姻專法，公投裡面的結構全部都有遵照民意嗎？', '好險當初有太陽花\n不然現在貿易戰\n天曉得會變成什麼樣子', 'B1 又沒說你在針對什麼😗😗😗', 'B6\n那你要不要說說看？來舉個例？\n還是你只是為了發文刷存在感而發文？\n\n覺得也要來偏激一下\n才有參與感？', 'B1 你知道多少人參加太陽花學運的人是不知道實質的內人嗎？當初有人問了他們也不知道，他們只回答就是對台灣不好的法案！我聽到這個時快笑死哈哈', 'B6 你舉一個', '無腦關注好過莫不關心，別到時候火燒到你家，還不知道為什麼。', 'B9 非核家園！許多人不贊成啊！政府還是要繼續推動！', 'B8 他提到憲法，很明顯啊⋯⋯', 'B7 沒有太陽話還是有影響阿......', '你也知道憲法喔～～', 'B10\n看到你的發言\n我也的確看到了什麼叫無腦跟風\n至少他們還知道是不好的\n你呢？\n刷存在感有刷到嗎？', 'B12 聽你這樣說我感到台灣的民主真慘！....人們作主但人民不能無腦啊⋯⋯不然怎麼當主人', 'B17 我沒說香港反送中不好啊⋯⋯你有問題嗎⋯⋯可以動點腦嗎⋯⋯', 'B16 我是有腦在思考啊！', 'B13\n不錯\n當初我也是贊成以核養綠\n看看台中那個空污\n\nHowever\n現在有更緊急的事\n懂嗎？\n\n不是有沒有腦\n而是應該要懂輕重緩急', 'B19\n那你的發文還真是空洞\n為發而發\n下一位', 'B21 我懂，但一堆人那種虛偽的跟風讓人無解@@那些人哇靠怎麼突然對政治熱絡了起來！', '關係政治是什麼意思？能幫我解釋一下嗎？', 'B22 你的發言才是空洞，為發而發吧哈哈，完全無法令人信服！', 'B24 關係台灣政策議題！', 'B25\n很空洞嗎ＸＤ\n我是B21也是B22\n省省吧\n\n突然對政治熱絡\n不見得是壞事\n不然你從一出生就很熱絡嗎？\n我想不是吧\n總是有經過某個契機\n才會讓人體悟到它的重要性\n你無解？\n也不需要你有解', '民主國家才有這些言論自由 \n建議原po好好珍惜這得來不易的民主\n標題說 台灣真可笑？ \n可笑（？！）或許吧 可笑到總有ㄧ堆酸民\n只敢躲在鍵盤後面 \n匿名發文 攻擊自己的國家', 'B27 但怎麼好像台灣人大多數只關心關於牽扯到中國大陸的議題，國內都不怎麼熱絡欸哈哈，是否被政治操弄？哈哈', 'B28 你這樣說好像我是支持統一一樣⋯⋯我的觀點是台灣人為何總不關心台灣其他更多的問題⋯⋯而且我沒在攻擊台灣，我是講事實台灣的現狀！']"
179,231486340,2019-06-13T05:31:24.294Z,反送中遊行之大陸人看法,他是我好朋友，認識很久，有時會和他聊兩岸政治。他長期待在加拿大讀書及工作（現在也是），是中國國籍（河南鄭州人），直接上截圖。我已經不知道如何反駁他了。不知道大家有什麼意見。,"['他們在那樣的環境長大\n受那樣的教育成長 不能怪他們\n可恨的是這樣控制人民的共產黨', '因為他們沒有擁有過 所以不知道失去的感受 我們反而要為他們感到悲傷', '中國14億人，什麼樣的人你都碰得到的', '為什麼要跟中國人用英文聊？', 'B4\n都英文環境長大，英文打字快、方便。不過主要是習慣吧。我跟我弟也英語打字啊。\n\n感覺他是很典型的大陸人思維，但對於我說中共也想對台灣實施一國兩制，他還沒回我。', ""pls answer his question, why those hkers didn't fight for real democracy under the brits?"", ""B6\nthb idk, that's why I think he really has a point there, couldn't think of much to respond to that. Hopefully HKers here have something to say."", 'B7 yep\nAnd no one actually answered it under the post... So toxic.\nHope to hear some rational opinions.', ""B8\nAll I know is China did not commit to their promises upon HK's return to China, also their views of democracy were different. Also, it seemed that it got worse each year.\n\nOne thing is for sure:  \nPRC's words are not to be trusted. No matter what, the vast majority of Taiwan wants to remain democratic. Any promises by the PRC is BS."", 'B1 認同']"
180,231486331,2019-06-13T05:29:24.273Z,反送中連署，對抗中共恐怖份子暴行，幫高調連署,美國國防部應將香港問題定為國家安全問題。法案通過，國民將受到生命財產的傷害。我希望美國可以派兵，幫助香港人打擊恐怖主義，幫助他們打擊共產黨、恐怖主義，獨立建國，支持香港的革命。中共侵犯人權。它不再是一個內部問題，而是國際問題，可以用來逮捕美國人，懲罰犯罪，送去中國審判，並判處他們死刑。現在香港政府把它變成一個內部問題，事實上。 ，這法案使人民的生命和財產受害。這是恐怖主義。有權派兵打擊，維護地區安全,"['這不就是美國做的事嗎😂', '您活在小說裡嗎？就這還不如直接上街管用。', 'B2 幫港人連署對抗暴政，總比你在這酸言酸語好吧', 'B3 您幫唄，我就是覺得這文案差了點，沒有煽動力。', 'B4 我要寫的有煽動力，但有字數限制，光敘述就花了400字', 'B5 還是過於理想主義，指望美國人還不如指望自己。', 'B6 香港人沒有槍與裝備對抗暴政，掀起革命啊', '香港就是中國領土啊…\n美國頂多能處理僑民問題\n干預中國內政 連美國自己都站不住腳\n\n要是真能認定為恐怖主義\n早就派兵到新疆了', 'B8 恐怖主義不關領不領土的問題，現在港府就要把他當內政問題，個人認為這比較屬於國際問題', '美國不會輕易對中國動手的\n旁邊還有俄國觀察中\n國際情勢沒這麼容易就戰爭\n不然早就修理北韓了\n\n敘利亞內戰到後來變成美俄陣線對決 \n這絕對不是美國想要出兵中國後的結果\n況且中國自身也有一定軍力\n\n這必須攸關美國重大利益才可能出兵\n目前看來美國是打算把香港經濟地位放生', '你别光说不做 在这敲敲键盘谁都会，有本事你去香港帮他们闹革命啊， 所以革命都是从流血开始的，你在这里敲键盘能帮的上什么忙？']"
181,231486326,2019-06-13T05:28:54.808Z,#香港加油 #即使我插不上任何一點力氣，只能默默在螢幕前哭泣,#即使我插不上任何一點力氣，只能默默在螢幕前哭泣，以前我是個不碰政治的人，但這次「反送中」的時事鬧得很大，當我第一次看見那警察包得跟伊斯蘭國一樣黑媽媽的，然後開始拿著警棍猛烈的打著民眾，我心裡的聲音是：這是什麼國家啊！怎麼會有一個國家這樣的對待自己的人民。,"['這是什麼國家?\n\n香港只是個中共的自治區\n根本就不是個國家啊', 'B1 你是什麼人\n啊你不是人', 'B2 他是人\n他是五毛人']"
182,231486300,2019-06-13T05:24:47.708Z,恭喜民進黨 2020由蔡英文通過初選了❤️🇹🇼,剛剛看到這個真的非常開心，希望大家用選票讓小英繼續守護台灣！️️️，這是蔡英文2020的政見，這是蔡英文在第一屆任內做的事：（我直接在她臉書留言區找別人的留言貼上），這是香港反送中事件發生後她的回應（ಥ_ಥ）,"['他媽的現在在反送中挺香港 你在給我恭喜蔡英文通過初選？', '希望民進黨2020能團結打敗國民黨\n\n B1 反送中是全台灣都在關注的(包括蔡總統) 但關注歸關注 其它該有的時事也不能少吧', '看藍黨工怎麼輸不起😂😂😂\n\nhttps://i.imgur.com/DUDEqN2.jpg', 'B1 你是在反串那些激進的跟風仔嗎？_？\n如果不是的話我告訴你 我絕對比大多數在那邊挺香港的人更早開始關注主權危機\n而且版上已經很多篇香港文章了\n資訊也不需要我再補充⋯我也已經在我個人版面上發表自己的意見^^\n甚至還做懶人包傳給每個不了解送中但想發文的朋友\n就發一下讓我開心的事情吧！', 'B2 希望清德兄跟老綠男能想開點', 'B3 我常被罵綠蛆或1450 沒在怕ㄉ', 'B1 這兩件不相關吧', '太棒了!! 蔡英文加油喔! 我們一起捍衛台灣主權 捍衛民主!', '非柯不投', '捍衛主權還行啦 維持現狀維持現狀', 'B9 我覺得柯P不會選耶 他做事還算Ok有責任感 應該不會拋下台北市民去選總統', '棄蔡保柯\n親美友中\n才是正解', 'B1 話是這樣說沒錯\n不過比韓通過好', 'B11 \n從他受訪到演講到上節目\n都可看出\n其實他很願意出來', 'b1 \n這新聞再香港蘋果新聞粉專出現\n一堆香港人留言說是喜訊\n也影響台灣未來的走向\n你確定沒有間接關係？', '看來要賴蔡配了', '好多人好激動喔顆顆', '英糞真噁', '事實就是美國如果真的挺台\n為什麼不敢建交 不敢讓我們獨立\n只能說現在老美要大家選邊站\n小英的路線正確就是 跟支那同一邊不會有啥好事\n一些激進獨派還以為這樣就可以叫囂啦\n台獨吉娃娃不是叫假的\n默默跟在美國爸爸旁邊才是最聰明的\n不要哪天支那和美國談和 接下來遭殃就是台灣了\n英粉不要再害小英了\n整天在網路上拉仇恨 跟激進柯粉和韓粉有啥兩樣\n賴清德 黃國昌 柯文哲 郭台銘 韓導全部都是紅的\n只要不投小英就全部都共產黨同路人\n拜託 只會操作意識形態 跟阿扁當初玩本省外省有啥兩樣\n都多少年過去了還有人吃這套\n\n學姊當初說 統獨是假議題 這句話只對一半\n中國真的想統我們 不是假議題\n但是台灣政客和操盤手搞出來的統獨根本是假議題\n\n某些獨派還用香港這次事件來當政治提款機\n不要為了要選舉 去消費這種慘事好不好\n真的嘔嘔嘔嘔嘔嘔嘔\n柯去關心也沒做什麼負面評論 少在那自己畫箭靶\n天曉得你是真的關心 還是見獵心喜', '唯一支持郭董', '嘔', '噁心假民主', '👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏', 'B11 如果柯p宣佈參選，我會滿失望的，希望他做好坐滿再出來，一定支持', '支持小英\n2020年辣台妹守護台灣', 'https://youtu.be/8cDvhjykdR4', '巴洛馬的俗仔，假中立、刪文、被打臉\n還敢出來大言不慚啊？\n放上證據\nhttps://i.imgur.com/aCb353g.jpg\nhttps://i.imgur.com/kVxjoGC.jpg\nhttps://i.imgur.com/flMjnQJ.jpg\nhttps://tw.observer/search/%E7%83%8F%E5%85%8B%E8%98%AD%E8%8D%89%E5%8C%85', '都重啓核二了 落實非核家園是？xd', '不要再拿18%來說嘴了 馬時代就開始砍的東西 還想把政績都攬到自己身上喔 現在勞保快倒了 只要她有本事砍勞保 我一定投她 否則就只是欺負軍公教是少數的爛人罷了']"
183,231486232,2019-06-13T05:14:46.264Z,一堆反送中跟風限時動態,剛看到一位朋友的限時，他主要大概是說：「看到一堆平常不關心政治的人，現在瘋狂轉發反送中限時，他覺得很好笑，不要什麼事都要跟風，更好奇的是知道自己在轉發什麼嗎？如果真的關心，先去瞭解台灣現況，還有很多人等著你去關心，不然只會顯得自己無知、可笑。」,"['https://i.imgur.com/NsohdRC.jpg\n\n有些人就愛看中天', '你那個朋友比較適合看中天', '呃 難道關心政治就要全面關注嗎？\n雖然我也希望大家都這樣做\n可是不太可能也不太實際\n起碼他們今天關心了重要的一步\n也期許他們能繼續關注其他政治議題吧', '是因為很多人平常不對台灣的政治議題發聲\n我自己對送中議題沒有特多感想\n是因為香港在國際的關注度遠高於台灣\n在法理上也真的屬中國\n希望大家也能多關心一下自己居住的地方', '奇怪他怎麼知道別人沒有在關注XD\n默默關注不行嗎？', '你朋友這態度就好像小時候先買什麼\n後來大家跟著買就不爽\n自以為高尚', '這篇文我沒有要罵說跟風的那個人，是想讓認為跟風的人改變一下想法', '其實很多人本來就在默默關注吧！\n只是因為這次反送中真的太嚴重了，所以大家就浮出檯面罷了！\n\n真的很不喜歡一竿子打翻一船人的心態', '他是白癡嗎\n跟風也要看情況\n這種跟風我覺得很好\n恨不得來一個龍捲風', '選擇自己想關注的去關注錯在哪？？\n請問？', '他應該是內心沒什麼自信的人吧！才會講這些話自以為的抬高自己', '關心香港現況代表台灣人的政治意識提高 這是一件好事嗎 越早準備好 就越能阻止台灣赤化 難道要傻傻的等到中共來了 才知道要反抗？', '抖音？？？？\n\n\nhttps://i.imgur.com/ol0mffL.jpg', '內文提到”從以前就可以開始了解這些問題”\n所以從現在開始不行？？？憑甚麼認為自己最高尚  現在願意開始了解的人都是跟風？？？\n知道為什麼很多人都不發文或是不願意讓別人知道自己關注政治議題嗎\n就是會怕被別人嘴說跟風仔或是被罵可悲可笑啦\n\n不過內文也有說到知道自己在轉發 連署什麼很重要 這個我認同\n大家也都會幫忙弄翻譯\n\n拜託 在大家共同努力的時候可以不要在後面打嘴炮嗎\n一些人願意幫忙 理解 這個社會就多了一點可能性\n不管原po朋友是想抨擊哪個他討厭的人我都不想管 但是不要一次把所有努力的人都推翻好嗎 感謝', '中国台湾女孩', '轉發是希望給更多人看到\n雖然可能了解得很不徹底\n但是我相信大部分的人都是為了台灣好吧', '就算真的跟風好了啦\n啊所以到底為啥不能跟風？', '這種跟風是好事吧\n又不是之前香奈兒老佛爺的那個⋯⋯一堆人完全不知道他是誰就跟風\n這種跟風是好事嗎 不要自以為高尚🤢🤢🤢', '之前也有關心啊⋯⋯\n但是這次情況緊急希望更多人關注所以要大家轉發，之前沒在po有關政治的又怎樣，那不代表沒在關心政治，難到每個人哀居都得天天政治文洗版親朋好友？']"
184,231486172,2019-06-13T05:05:11.558Z,香港反送中遊行千萬不要動用暴力,分享一個我個人一直在看的談話節目，裡面的論點我認為還算滿理智的，這種談話型的節目可能不會有吸引眼球的畫面，但是裡面的內容真的非常棒，希望大家花點時間聽看看，在這裡分享給大家，也祝各位早日打破同溫層 香港加油,[]
185,231486120,2019-06-13T04:56:03.908Z,蔡英文初選大勝柯韓10%以上,超狂得，上週還輸賴7%，一週逆轉14%，昨晚蔡FB就發勝選感言了，只有賴還傻傻在Po反送中，柯韓配都會敗給英皇，跟本不用延初選麻，這民調公司太神威了，這樣柯P還要出來嗎？英柯票重疊太多，只剩韓總能終結一切邪惡勢力,"['民調亂做\n納入手機民調後\n應該要是最受年輕人歡迎的韓總第一名才是', '對啦五家都作弊啦呵呵\n\n韓粉崩潰太好笑了吧\n\n跟你說啦\n國民黨會復活因為韓國瑜\n國民黨會倒下，也會因為韓國瑜\n\n等著看', '藍蛆崩潰', '怎麼感覺B1在反串，韓粉學歷都不高阿，而且無腦支持的老年人居多', '韓粉緣夢出來玩嚕\n這就是現實\n從你們的平行時空醒醒ㄅ', '韓粉都是學歷不高又無腦的老人\n英粉都是嘴砲鍵盤覺青\n兩者平分秋色👏👏👏', 'b4\n不要講出來啦', '大家都很「民主」呢\n把支持別的政治人物的人都講成這樣～很有品呢！', '這民調真的好可愛，我希望小英連任，但如果看到不是，我也很想看當初信這民調的人的崩潰樣子', '贏了說作弊，輸了說民意\n\n你們這些人真的很難伺候耶^^', '棄蔡保柯', '穿著西裝改西裝', '沒接到民調 還是贏了✌️\nhttps://i.imgur.com/3MwBkJ1.jpg', '棄蔡保柯\n親美友中\n才是正解', '這份民調出來可以確定的是明年20200111可以如期舉辦大選了\n不然照蔡英文這種民調要贏過別人才能舉辦初選的作風實在很難講😂']"
186,231486109,2019-06-13T04:53:39.892Z,香港反送中 個人立場（文長）,講老實話，我很害怕自己有一天接到同樣的任務，要上街驅離民眾，人民爭取的權利 是所有人的，當然也包含警察跟警眷，因此我相信有些警察，其實也很想和民眾站在一起...，我常問身邊的朋友，人民為了國家的自由民主走上街頭,"['並不只有反對派才代表人民。法治是全體人民的。反對派在討論階段自己講不過對方，無法合法推行自己的主張，抗議可以，但難道可以暴力違法？無論如何，你辛苦了', 'B1\n希望中國未來能真正實施法治\n遵守中共憲法\n不要像現在一樣是人治社會', 'B2 你說美國嗎？川普不喜歡誰就直接讓他走人，還把自己女兒、女婿安排擔任白宮助理、高級顧問，太人治了。', 'B3 川普不喜歡誰是讓他走人\n但習近平不喜歡誰是讓他變死人 :)', 'B4 蔣介石日記看多了哦。。', 'B0 一起加油💪', 'B3\n我說中國啊\n我的主詞有這麼不清楚嗎？\n\n但是如果中國未來法治程度有到美國水準我就覺得算很不錯了', 'https://youtu.be/qdOP7aX7W7Q', '今天看到一句名言說的很好\n\n今天長官下令要你開槍  那是命令\n你可以抬高槍口一厘不打傷同胞\n\n但昨日的港警沒做到這點\n大家都是成年人都有成熟獨立思想\n是可以做的到而不是做不到\n很可惜,那位港警開出那一槍\n也正式斷送了同胞之情\n\n既不是同胞了更不會是友方\n敵友雙方既定,也沒什麼轉圜餘地', '小粉紅硬凹成反對派講不過了...\n中國自己就明目張膽的擁有多項違憲法律\n還敢說別人啊 呵呵\n\nB0 加油 夾在兩者間真的沒什麼解套方案\n只希望我們別再選出殘害人民的政府了', 'B9 你沒看到新聞嗎？那些香港警察是中國那邊派來的，只是穿香港警察的制服而已\n\n已經被偷天換日的「港警」  \nhttps://www.dcard.tw/f/trending/p/231485885?ref=ios', 'B1 你好像搞錯了什麼\n貴國法治讓人不寒而慄\n我認為 在你關心香港時事的同時\n更應該想想怎麼替自己爭取\n不必翻牆就能留言的自由\n暴力抗爭固然有錯\n也是我不願看到的\n但血腥鎮壓似乎也不是太優質的選擇']"
187,231486099,2019-06-13T04:52:14.127Z,反送中實際情況,如題，香港抗爭實際狀況，希望大家分享告訴長輩他們的決定會面臨什麼未來，以下是帳號截圖，不要被阿翔新聞模糊焦點了，#今日香港明日台灣,"['今天從早上開始新聞幾乎都沒報導', '你是香港人嗎@@']"
188,231486090,2019-06-13T04:50:40.510Z,看著香港 想著台灣,"最近看了香港的反送中 才開始想著台灣最近發生的時事，也開始關心最近國際大事，身為年輕的一群 問起身旁的朋友，很多都回一句，""跟我有甚麼關係？我又沒有多重要""（這句話真的會害死自己的未來），每天玩著遊戲跟上班還有看著自己喜歡的影視",[]
189,231486022,2019-06-13T04:38:47.043Z,#討論  李嘉誠是不是先知,李嘉誠早在反送中運動還有中美貿易戰前，就把大量的資金移出香港，也把在香港的房地產都脫手，自己也帶著家人逃離香港，李嘉誠真的很聰明,"['商人很正常吧', '嘿啊 民主國家就是有錢人的舒適圈\n\n民主就是步驟多一點的勞役過程Q.Q\n\n臺灣有政治背景 有關係靠山的企業\n\n有污染 有違法 有弊案  司法輕輕放下\n\n日本 美國 窮人也過得很苦\n\n朝M型化社會', '这就对了\n李嘉诚不倒 香港不会好', 'B3 \n\n香港房產問題很大部分是李嘉誠促成\n\n但.....\n\n走了一個李嘉誠,大陸來了更多李嘉誠\n\n香港真是可憐,過境蝗蟲殺不完\n\n送走一個換迎來一群', 'B4 \n没办法啊\n香港成功给内地演示了\n什么是资本主义的极致形态\n富豪垄断土地 电信 物业 电力 零售业\n香港人工作挣钱一辈子\n用着垄断资本家提供的一切\n攒了一辈子的钱用来买资本家炒成天价的鸽子笼\n没准到死的那天还要买他们卖的棺材和墓地\n根本就是在给资本家当奴隶\n连马克思都要惊呼\n这世界上竟然还有如此纯粹和完美的剥削', '釣出低端人口開始發牢騷哦']"
190,231485688,2019-06-13T03:33:03.652Z,反送中全球聯署 幫推,這是全球聯署，不多說，直接附上全球聯署的網址 盡份心力，（看完此篇還有一個白宮的），香港加油，感謝 B1 提供網站，還有一個白宮未滿，白宮的⬇️，幫推 感謝大家，我第一次發迪卡，若有不順眼還請見諒,"['白宮還有這個\nhttps://petitions.whitehouse.gov/petition/request-sanctions-against-those-responsible-extradition-law-amendment-hong-kong', 'B1 感謝妳！！(已更']"
