,article,createdAt,title,excerpt,content
34,231614175,2019-07-03T07:00:10.456Z,反送中事件最大贏家,四大地產商加新界地主表示開心到睡醒，填海起新的商業中心，新界地皮不就沒有價值.，剛剛好在撥款前發生這件事，至少拖一年， 甚至完全取消.，一直以來， 香港實行小政府大市場，政府的權力小之有小， 首先立法會不是它的人，因為民意而被背叛的次數很多， 特首也和建制派貌合神離，  外國首相通常是最大黨的黨魁， 但香港的就什麼也不是，,"['我覺得最大贏家係巴士公司同港鐵就真\n\n單係69 616呢兩日既超高交通需求已經賺到爆啦。成大堆新界過海車出晒車海都班班爆', '最大贏家梗係真正嘅逃犯，例如大粒墨、大劉，犯咗法唔洗坐監，反正有班人會搏命保護自己😊\n\n我有fd話下次去台灣旅行，臨回港前非禮下啲台妹先，反正返到香港就唔會有事', 'B2 \n思考題\nA)為左捉犯, \n到底應殺錯一個,也不放過一個\n還是為不殺錯一個,而放過全部\nb) 中國法治好不好,\n有沒有變好空間?\nc) 為什麼香港青年人討厭送中', 'b2 你發唔發覺港府無講殺人案好耐咩？\n你係咪只係睇tvb，先唔知自己先係最支持逃犯果個？\n我知要一時間接受自己先係幫兇係好難，慢慢黎\n\n以下係蔡英文聲明原文\n//《逃犯條例》同時也侵犯中華民國主權，我們不會接受，也拒絕以修法為前提的個案移交，合作打擊犯罪不能以侵犯人權法案為前提，我們不願意做為惡法的幫兇。//', 'B4 蔡英文有冇講點樣嘅方案先接受? 我唔想大粒墨逍遙法外!\n\n大劉又點處理呢? 點送佢去澳門?\n\n仲有大量不為人知嘅個案\n\n逃犯們而家肯定偷笑緊\n\n無可否認，呢刻嚟講佢哋係最大贏家', 'b5 唔一定要引渡\n公民黨楊岳橋就推緊域外法權私人草案\n容許香港法院審理境外殺人案\n但仲有幾關\n\n1. 要林鄭同意\n2. 立法會通過\n\n呢個法案政府又話咩司法管核權，屬地原則唔得又盛\n我只係知衰11罪香港法院係有域外法權\n點解謀殺罪唔得？\n（所以之前話兒童性罪行係送中條例剔除有漏洞都係唔正確）\n\n至於你講大劉，我覺得要再 review 澳門既司法係點\n如果佢地依家司法已經唔獨立\n咁大劉係咪真係有罪呢樣野本身都值得商榷\n\nhttps://www.hk01.com/%E7%A4%BE%E6%9C%83%E6%96%B0%E8%81%9E/345789/%E9%80%83%E7%8A%AF%E6%A2%9D%E4%BE%8B-%E6%A5%8A%E5%B2%B3%E6%A9%8B%E6%8F%90%E5%87%BA%E5%9F%9F%E5%A4%96%E6%B3%95%E6%AC%8A%E8%8D%89%E6%A1%88-%E6%A2%81%E5%90%9B%E5%BD%A5%E8%A3%81%E5%AE%9A%E9%A0%88%E7%8D%B2%E6%9E%97%E9%84%AD%E5%90%8C%E6%84%8F', 'B6 關於域外法權，我知道假如我同表妹去旅行，我喺酒店非禮表妹，咁表妹返港後可以報警拉我。\n\n咁如果我係非禮當地人呢? 咁本港警方有冇權拉我呢?']"
35,231607451,2019-07-02T02:54:17.026Z,一個記者在立法會內紀錄的事實真相,無論你係支唔支持衝擊立法會，支唔支持呢次反送中運動都好，希望你都可以花少少時間睇下呢篇文，去了解一下前線嘅人諗緊咩，《這是一個吃孩子的政權》我是昨晚其中一名，在立法會採訪的記者。執筆之際，政府剛公布凌晨四時見記者。不難想像，在輿輪機器全開下，到了早上，進入立法會的年輕示威者們，已經統統被烙上「暴徒」的刺青。謹在此，寫下我所看到的，希望大家能看到更多，事情不同的面向。,"['香港加油，台灣支持你', '感謝你們', '辛苦你地！', '入面嘅人好清楚明白自己做緊咩，唔係失控嘅暴徒', '香港需要有更加多有勇氣嘅人', '喊咗....香港人加油', '這是社會的進步。\n\n守舊、脫節的人從不明白這一點', 'B7 可恨嘅係社會入面有一班嘅得既得利益者，坐係cctvb面對對一班為香港未來付出嘅年輕人指指點點，但從來都唔會反思一下社會嘅對下一代嘅壓逼', '對唔住我冇辦法出到黎\n我好佩服係出面嘅每一個人\n多謝你地', '呢個係社會嘅進步！😭', '要走一齊走😭每次睇立場果段都即刻喊', '付出換來唾罵', '睇到好心up', 'https://i.imgur.com/w0JRxul.jpg', '希望一啲裝睡的人願意花時間睇呢篇文章']"
36,231604116,2019-07-01T11:45:43.198Z,又同港豬屋企人鬧交 好頹,啱啱同成屋人嘈完（全家十人得我反送中），根本講乜佢地都聽唔入耳，一味係咁話我地搗亂 暴力，個個去玩 無曬性，又話條例唔會影響其他人 （解釋又唔聽），講乜國有國法 家有家規，話如果我唔滿意可以離開，最後spin去明日大愚計劃先收佢地皮,"['呢類最商量唔到嘅\n或者只可以盡量令佢地投票\n投泛民而唔係建制 \n\n都不失為好發展', '都係慳返啖氣啦，佢地思維太簡單唔會明發生緊咩事', '我都好灰，日日係屋企一係唔講嘢一講就鬧交，父母根本唔會聽我講，我阿爸一直話我傻，話去反送中嘅人係玩，聽到真係好嬲!!!\n點解我地為緊香港去爭撒回條例爭取自由，佢地可以一直話我地傻？😡😠']"
37,231600495,2019-06-30T17:06:28.474Z,香港人你地到底想唔想贏？,今次反送中完全見證議會、制度內同和理非非嘅無用，係完全無用 除左用黎打J 打卡，仲做左啲乜野？點解最後話暫緩？係因為人衝擊啊，黑警打到人地頭破血流，黑白同流 廢老打人黑警選擇性執法，你地都可以仲幫佢地講好說話？,"['推你老未比下你班人睇', '推', '推', '推比班叫人唔好衝嘅傻閪睇']"
38,231581198,2019-06-27T11:22:49.121Z,有咁既親戚真係感到羞恥。,平時向家族whatsapp group高談闊論，話咩廢青亂港，又話佔中反送中係美國大陰謀，又屈出黎班示威者/學生收錢出黎搞事，永遠都係單邊吸收親中派既資訊，個腦已經比人洗到無哂判斷能力。今日仲轉載咁既野出黎。。,"['成日廢青廢青咁嗌，又唔諗下點解佢口中嘅廢青要冒住被人拉嘅風險企出黎，見到都嬲', '退群', 'B1  點解佢地會咁諗🤔 我真係理解唔到。', 'B3 有啲人就死都堅持自己睇法嘅，不過其實好多係被tvb啊乜港人講地個啲洗左腦', '我係family group通常咩都唔講🙂因為我地屋企無論大group細group，大家政治立場好唔同。', '退群喇，廢事日日睇到眼火爆', '退群囉\n佢哋喺你眼中係死堅持自己諗法，你喺佢哋眼中咪一尻樣，冇得拗㗎，一係斷絕關係', '你可以串返佢地 黑警他人帶晒gear 除晒number等人冇得追究 正正就係佢地口中廢青嘅行為', '若果真係極端愛國主義到一個點。\n咁就盡量唔好起爭執，表面附和就可以。\n唔係有排你受...', '同親戚父母講呢啲無用架，經過咁多日要醒嘅一早醒咗啦。你覺得佢地俾人洗哂腦，佢地咪一樣咁諗你。大把人話自己立場中立邊個都唔幫，點知講啲野咪又係廢青前搞事後，話出黎嗰班人阻住哂', '其實班廢老自己都經歷過文革同六四，點解仲未睇清中共的真面目？係咪以為中國真係好繁榮穩定？中國係有錢，但係成日發生暴動，只不過係唔報導。廢老以為內地青年就唔會去抗爭？我有聽過某d北京青年為社會不公義而做抗爭行動，當然CCTVB同內地係唔會播…', '祝佢個仔做黑社會囉有咩所謂🤷🏻\u200d♂️', 'Send張速龍加長輩字既相 等佢哋以為嗰啲人係暴徒然後傳出去 反正佢哋都唔識分🤣🤣\n\nP.S 千萬不要退群 我哋好需要知道其他階層嘅人諗緊啲咩']"
39,231579128,2019-06-27T04:08:02.555Z,一單野即刻張港女港豬打回原型,前個排見到D港女港豬覺醒一齊上街，覺得好安慰，點知冇幾日就已經過番正常生活，上街當潮流咁，今朝D Story個個都PO宋仲基宋慧喬離婚，已經冇咩人理G20 理反送中，個個都繼續番大陸，算把啦，今次咁睇應該都似佔中咁失敗咖啦,"['可唔可以唔好咁道德綁架？', '港女係咁嫁啦 \n改變只係一時時', '你唔係以為港女真係會完全改變呀', '我有繼續follow G20都有follow佢地離婚再有follow spider man首映🙋🏻\u200d♀️\n我今朝仲睇埋琴日個垃圾會會議，咁又如何？', '上面個幾個男性可唔可以唔好咁以偏概全\n老實講\n唔係樓主講 我根本都唔知有呢件事囉\n樓主識多少少人先講野啦', '港豬不意外\n大把人依家已經番番大陸玩', '其實又唔好咁講\n我係現場都見到好多女仔一齊加油\n非常時期\n唔好分化', 'B7 real，現場好多女仔，唔好label港女', '只可以講你識既人好有限', '原PO 同屋企啲家長一樣\n如果佢地跟自己唔係同一意見\n就罵佢地 要佢地跟自己方向\n\n有句說話叫\n「你最討厭什麼人\n最後也會變成他們」', '因為政治而無左日常生活係一件可悲既事\n我諗無人想見到\n有人有勇氣同肯出黎   我地要讚同支持\n有人唔出黎   想過平淡生活   我地最多都係游說同諗下點解人地唔出黎   而唔係逼人鬧人\n埋怨同講依啲野無用既    咁樣只會分化大家\n\n我就見好多香港女仔有出黎   \n有啲人係ig po文唔代表佢無做野或態度冷淡\n就算佢係唔理    依個都係佢選擇    強逼真係無用    反而顯得橫蠻    同唔接受異見', '政治好貼近生活', 'B12 Bullshit 你要樣樣野諗埋政治我唔阻你\n係咪你父母結婚都係政治婚姻 生你落黎都有政治考慮\n我人生夠多野要諗要煩 你唔好道德綁架其他人 強灌所謂既 政治=生活 思想', 'sorry問一句      WHO? \n識佢老母', '唔止女，大把男既都係咁，因為你係男就咁講野？即使立場不同都記得給予基本既尊重。', '其實點解唔可以同時都關注又或者係同時都關注你唔知？？\n政治係重要當然要關注，但其他新聞都一樣可以關注，同時關注無問題啊', '其實都唔知你開PO黎做咩\n特登搞分化', '樓主咁樣只會令個D原本中立既人都唔想再支持', '樓主都幾野蠻', 'B1 唔係道德綁架 只係覺得件事未完 個個自己送自己終', 'B10 唔係罵 我只係針對個D依家冇再留意過個D人', 'B8 我係話個D港女 又唔係話全部\nB14 你睇下熱門咩文章咪知\nB15我有講埋港豬\nB16 同時關注冇所謂阿', 'B22 人哋結婚 離婚  畀佢哋講到公主童話我真係笑出嚟  ， 睇個post嘅留言就知成班ff開 韓劇睇上腦嗰啲', 'B23 重要話機會黎啦 都唔知關佢地咩事\n本身就冇童話破咩滅', 'B23 其實係 唔理咩政治問題\n係咁講童話破滅個D真係唔係活係呢個世界', 'B23 都係打個比喻姐 唔通話彭于晏老婆又係真咖咩', '其實我都係俾人洗板先知\n樓主可唔可以唔好咁偏激', '其實一件事好睇你簡睇邊邊\n如果你真係睇唔起關注其他事既人', '樓主歪理帶風向？', '返大陸亦都唔代表咩咖 莫名奇妙']"
40,231578822,2019-06-27T03:00:09.537Z,好想快去收工去律政司!!,成個6月個心都喺反送中度，除左返工所有假期都進貢左比反送中，以前一放假就會周圍約人出街，而家放假冇人吹雞集會就會喺屋企訓成日養精蓄銳 準備體力下一次集會，而家返緊工 但啲朋友今日喺律政，好想快啲放工搵佢地,"['support', '見你地琴晚遊行', '香港人加油!!', 'B2 個男人叫到聲沙曬', 'B4 好摶命', 'B5 聽到佢地咁盡力 會覺得香港仲有救', 'B6 但真係好少人']"
41,231567588,2019-06-25T06:58:01.672Z,極緊急！中環準備被割地！！,真係CLS！！咩事啊 中環冇啦啦要被割地！！！！，唔知係咪因為反送中 所以割地冇咩人為意！！！！！！，大家 幫幫手一齊推一齊share！！！！！！，LM 集思廣益有咩可以做到！！！！，P.S 今次一定要開到會 因為開唔到會會自動割地！！！！！！,"['我都想知點解冇咩人講\n大家一齊諗諗計', '俾塊地解放軍攻擊我地？wtf', '真係好L痴線 \n要分享出去俾好多人睇！！', '勁痴線 放過我地香港人啦好冇', '廢除左佢啊🤬🤬🤬🤬🤬', '我地嘅個中環海濱啊 唔可以冇啦啦俾人割左啊', '大家記得今次唔可以阻佢地開會\n因為開唔到會就直接割 極重要', '我都好想知哩單野可以點搞 可以點幫手', '中環海濱係屬於我地香港人 共產黨冇權割走佢！', '推推推 救救中環', '救港救港 大家去fb share俾多啲人睇 \n人多總諗到對策！', '做香港人真係心好累', '我地個政府真係痴撚左線', '呢單真係好L離譜 揾人搞搞佢🤬', '唔開會就自動通過先係最離譜', '💔💔💔💔點解香港會變成咁', '割佢老母 香港地屬於香港人', '想抖下都唔得', '繼續用鐵馬包圍政總、打警員，加油，努力搞事，要開唔到會，阻香港發展', '做香港人真係抖都冇得抖☻', '香港人好忙', '呢2個禮拜香港人好攰 佢地仲想點🤬\n明日大嶼 國歌法 送中 依家又整埋中環海濱\n呢個所謂咁撚串既軍事碼頭地已經好多年前傾落 但個陣駐港解放軍口口聲聲承諾過呢個係公眾地方 咩情況下香港人都可以自由出入\n依家條例一過 去都去唔得\n香港既休憩地方已經少 加上香港已經有勁多個軍事用地 仲要搶埋個海濱去用 係咪方便鎮壓可想而知\n\nhttps://i.imgur.com/yrhMJuf.jpg', '其實係好多年前已經講過會有這件事\n\n只不過一直冇人理。。。。', '政府俾我抖下得唔得', '其實係由本來有得入去變解放軍決定\n\n青山操炮區就係軍事用地，但正常情況下可以入\n新假期果堆雜誌介紹既菠蘿山就係青山操炮區\n\n我對呢個方案無咩特別反對', '自從滿清政府亡國之後已經很久沒聽過割地求和，想不到現今這個太后也。。。。。。', 'CCTvb其實係咪完全冇報過出嚟？', '已經割左啦屌 唉', 'B27 垃圾tvb 都唔會期望佢會報', '完了吧 如無意外。。\n地已割']"
42,231557532,2019-06-23T14:56:46.626Z,我知道反送中仲未結束,但係點解我係台灣都開始睇唔到D相關資訊，林鄭仲未落台，乜都冇做到，聲音點可以冇左，太多台灣人太容易健忘，'ω'`，我依然撐香港，香港加油,"['好似成件事淡左好多...\n我係台灣都要search/ 睇香港fd fb/ig先睇到...', '我既香港朋友本來就冇好多啦\n又有持續follow緊既人就好少😢', '果日200萬都係612開槍，同死人，先谷到。\n之後621又黎幾萬人示威。\n624同626又有行動。', '香港人都好健忘架咋', '可以試吓喺 fb follow 一啲新聞 page \n例如 有線、立場新聞', '呢個就證明紅色媒體喺台灣滲透幾深！']"
43,231555341,2019-06-23T08:16:15.386Z,「反送中」白宮聯署，希望大家幫手宣傳一下,白宮聯署夠十萬人，美國政府就必須對有關議題作出回應，其實依家已經過咗十萬，但簽署愈多，美國就愈重視。黎緊會係G20，呢個聯署可以俾侵侵一個藉口去向習總施壓，，亦都可以提高國際關注！希望大家花少少時間簽咗，同埋幫手叫你啲同學朋友一齊簽。,"['簽咗，2百萬人入面得咁少人簽，我都諗唔明', '真係無咩人知，啱啱send 咗去朋友grp，冇人有聽過', 'Signed', 'signed', '簽咗', '支持修訂，打倒反對派、暴徒，支持警方合理執法', '美軍來了', '反對修訂，打倒建制派、暴徒，撤查警方是否合理執法', 'POST咗IG', 'B7 我帶路!', '簽咗', 'B7 This way sir', '終於夠喇😢', '簽埋呢個啊大家！\nhttp://chng.it/ZLRJZYcf', '唔知簽完係咪真係幫到，但簽左起碼有個希望！\n請廣傳🙏🏻', '都唔知點解今次咁慢又咁少人', '睇嚟上邊班人連國家主權都唔清楚係乜\n下下都要簽名 \n你哋班人咁嘅做法 \n其實同吳三桂放清兵入關分別唔大', 'B17 其實只要美國唔承認香港係獨立關稅地區，就已經可以嚴重衝擊本地同中國經濟，呢個係美國可以向港府施壓嘅理由，唔關主權事', '收檔！中國一早已經唔洗靠香港，深圳、上海已超過香港，過多幾年香港一d價值都冇，唔背靠中國，香港一定死', 'B19 岩呀 \n所有官員留返係大陸養老共享繁榮成果', '唔知有幾多高官擺晒啲錢係美國😏😏', 'B18 係中共立場上睇\n美國干涉香港事務 \n等同中共的主權受到挑戰\n\n加上中美兩國貿易戰\n你認為真係咁？']"
44,231544914,2019-06-21T14:20:03.349Z,這是正式錄用的警察嗎？,數千名「反送中」示威者全日包圍灣仔警察總部，多個出入口被封。警民雙方大致克制，惟至晚上七點，《立場新聞》見一名警員懷疑情緒失控，隔著玻璃門，爆粗指罵市民，大叫「 X 你老母」。《自由亞洲電台》拍下片段，其後在 facebook 發佈。,"['勁挑釁囉頂', '佢地要train下啲eq囉', '好嬲囉頂', '成班黑社會咁', '毅進南北朝', '克制啲喇', '夠薑就反轉你個pass!', '邊個挑邊個機啊而加', '警隊淨係一個職位執行職務時唔洗戴委任證咋！', 'B9 警犬🐕', '警你老母 黑社會質素嘅警察', '話你on9怕你嬲', '情緒咁易波動點執法？', '成班毅進仔🤢', '好黑人憎', 'B11 唔好再話黑社會 起碼佢哋有原則', '屌你都廢事👎👎👎你哋班撚樣今次太過分，撐唔落', '你估啲示威者又係好好？係咁鬧啲警察係狗，對唔對得住自己老母咁', 'B13 你哋情緒一定好唔波動啦 掟曬雞蛋咁😁', 'B13 唔易㗎，掟雞蛋咁囉、包圍警總政總法院咁囉、需要幫助嘅人打999都冇用咁囉、禁錮警察同長期病患孕婦咁囉，真係唔易㗎', 'B18 示威者真係唔啱 狗好有靈性㗎 又識保護人 唔好侮辱狗！', 'B21 又係你呢啲為咗攻擊而攻擊嘅說話，好似啲小學生話人垃圾跟住自己仲要講返話你垃圾都侮辱啲垃圾咁樣，其實啲示威者都有係咁x啲呀sir老母嫁😀', 'B22 \n\nAgger x 100000', 'B21 所以真係唔知點形容示威者，屌都廢事，放着爛吧', '今時今日香港地\n有邊份工係唔洗帶埋屋企人返工\n殯葬業應該唔洗 （行錯棚sor', '佢係咪已經比人困到癲左']"
45,231537127,2019-06-20T10:54:20.062Z,聽日就係義士嘅頭七,聽日（6.21）就係反送中義士頭七，傍晚係太古廣場路邊會有路祭緬懷英魂，金鐘道大約1930起會有來回封閉措施配合。今個禮拜發生左好多事，唔同階層嘅香港人為左捍衛自己嘅既有生活方式、價值出左嚟發聲，好多人覺醒左見盡邊個係人邊個係鬼。雖然對於事態嘅發展都啲氣餒、無力感，但希望大家聽日可以出嚟悼念返為我地/我地未來付出左性命嘅義士,"['成件事好恐怖 一個政權張人迫死', '希望大家體諒\n和理非唔好鬧佢地']"
46,231521133,2019-06-18T05:22:11.907Z,更新聯署狀況！,出新PO希望更多人見到Share，1.全球聯署【反送中 民意不可欺 為香港企硬】Global Signing： Against Extradition to China，584，565，2.要求對負責香港引渡法修正案的人實施制裁,['韓國個個對我地黎講有咩用']
47,231518701,2019-06-17T17:27:52.100Z,呢頭反送中 果頭買淘寶,唔知大家有冇識得呢D人，ig fb 不停share反送中，果頭就po自動瘋狂淘寶，助長中國經濟！，知唔知點解香港淘寶要集運呀，我都唔知呀！,"['咁其實淘寶又沒咩所謂既，好多野都made in china避唔到', 'B1 我會咁睇, 淘寶的話所有錢都會入晒中國公司\n例如我買iphone, 無錯佢係made in China, 但好大部份既利潤其實係去番蘋果到', '好多嘢made in china?\n你宜家去睇吓 有幾多係made in\nvietnam/thailand/indonesia etc.\n其實世界工廠一直轉緊位', '唔淘寶咪又係益地產商\n冇錢講咩理想', '淘寶還好，返深圳玩又要反果班先係最大問題', '係香港 大把收入都俾大陸', '有咩問題？反對/支持修訂法例同反對/支持一個國家係兩回事嚟。', '係咁架啦 \n其實你食緊既野好多都大陸運落tim架啦', 'B7 咁就引證你唔明白反送中背後嘅意義\n其實條例本身並冇問題\n甚至套機制我覺得十分合理\n到其他地方都係咁做\n\n反送中嘅真正原因係對內地政府嘅不信任\n咁仲要繼續成為泵錢上去俾大陸嘅一份子？', '不如你走啦\n你企緊呢塊土地都係中國架', '我女朋友夠唔中意我睇AV啦！\n咪一樣年年去日本', '盲反中？', '吓，邏輯呢？反修例同反中國唔同喎？', 'B4 條例通過咪又係益地產商']"
48,231511794,2019-06-16T18:34:14.784Z,［請廣傳］TVB 歪曲事實,TVB在反送中報導一事，已經嚴重違反電視通用業務守則中有關「第9章準確、持平及公正」，當中要求「持牌人必須盡一切合理努力，確保新聞、時事節目...的真實資料準確無誤」，以及「持牌人必須確保新聞節目...能夠恰當地持平」，「不可使用謬誤資料或歪曲事實。持牌人亦不應錯誤引導觀眾，以致對節目提及的人士或團體不公平」,"['其實咁樣應該告唔入\n因為佢係走灰色地帶', 'B1 sigh, hong kong..', '而家做d咩先可以幫到件事😶', '訴已投🤢', '其實投訴仲有無用 乜都話調查 最後不了了之', 'TVB啲內部狗姐 其實啲記者應該都做足野\n我見到佢地都會照問啲尖銳問題', '不過訴照投😶', 'CCTVB!', 'B6 佢問林鄭：係咪「撤回」呢兩隻字唔可能係你把口出😂😂😂', '😐hong kong..', 'B5 根本就刻意隱瞞事實', '可恥！', 'B5 而加個個係到傳波啊', '大家快廣傳\nhttps://i.imgur.com/iNnl2X4.jpg', 'https://i.imgur.com/W6q3IuR.jpg', 'https://i.imgur.com/SO70iVk.jpg']"
49,231508132,2019-06-16T09:49:30.268Z,有邊個藝人係敢發聲？,今次反送中比起佔中，好似更少藝人敢出聲，都明佢地要搵食唔可以亂講野，所以肯發聲既藝人真係好好，徐天佑，因為關你叉事而受大家關注，今日重要出左個父親節PO文，支持反送中遊行，近排好似要出新歌，真係值得大家支持！,"['還有sammi\n雖然是很隱晦的支持', '送水輝，大小姐，仲有龑燁(IG STORY)都有類似既POST\n\n無計啦，睇完在心中自己知就算', '其實今日都幾多藝人上街', '佢地都要搵食 冇辨法啦\n出黎既已經放棄名利', '香港加油♥️♥️', '上禮拜日遊行好似見到tvb個外國演員\n但我唔知係邊個係我個frd係隔離睇到\n因為我唔睇電視佢指俾我睇都認唔到邊個😂', '張敬軒都有 雖然又係好隱晦', '唯唯', 'B7 記得佢佔中個時有幫手😢', '見有d只係敢放個黑色 story', '黃秋生💯', '唯唯\n傷哂，陰公豬🥺']"
50,231503936,2019-06-15T15:37:06.811Z,太古廣場平台掛「反送中」標語　男子晚上墮樓不治,一名男子今日下午爬上太古廣場高位，掛上「反送中」標語，至晚上約 9 時，他爬出棚架，4名消防員嘗試將男子拉回不果，該名男子從高位墮地，倒臥在氣墊旁的路面，昏迷送往律敦治醫院搶救。《香港01》及《蘋果日報》晚上報道，該男子送院後證實不治。,"['心好痛\n林鄭係殺人兇手', '點解有人禁哈哈\n死人都笑得出']"
51,231503779,2019-06-15T15:16:29.299Z,可唔可以唔好諗左移民先？,政府修訂《逃犯條例》引爆百萬人上街「反送中」，「移民」再度躍升港人熱門話題，而台灣在香港雨傘運動後，已躍為港人近幾年移民熱點。香港經濟日報乘勢製作移民台灣懶人包，而這資料有多受歡迎呢？在短短18分鐘，便湧入兩百多名留言索取資料，15小時候已超過千人索取，創下該臉書平台近期最佳互動。,"['Cant agree more😭\n好多人有逃避心態，唉', '很好。我們台灣人不歡迎你們', 'B2 可是你們總統歡迎欸 你又能怎樣', '齁 什麼時候有講過\n還有香港就香港 台灣就台灣\n什麼台灣是第二個香港 你們只是中國的一個區\n你們殖民時期有自由過？連選舉投票都沒有勒，別再說什麼你們以前有多自由.瞎', 'B4 這素質難怪唸文化大。\n說台灣是第二個香港是借香港現在的政治狀況，去提示台灣有機會也被中共吞拼。\n\n從來沒有人說台灣跟香港是本質上相同。你能把前者理解為後者，你真屌。\n\n而且你說香港沒有選舉投票，這個也是錯誤。 閣下不論是邏輯能力還是常識都有待改善。不過算了，我們也不能期望文化大學的學生有多高的水平', '就算蔡英文反對我都好歡迎香港人移民台灣\n前提唔係97後來香港既匪民☺', '人地要移民點都阻唔到，但係最低限度自己唔會，連諗都唔可以\n因為我係香港人，生就一齊生，死就一齊死', '來台也沒用 在統一一次而已\n要去西方國家\n中共沒有一百年是不會被滅']"
52,231501260,2019-06-15T08:23:39.154Z,以殺人案修送中案是藉口,1.台灣從總統蔡英文，行政院長蘇貞昌，陸委會港澳處長也表態，#全部都反送中，2.去年台灣提供三次司法互助請求，#港府完全沒回應，3.陸委會發言人邱垂正：就算《逃犯條例》通過，國人在香港的人身安全無法得到確保前，台灣政府不會接受來自於香港的逃犯。,"['求塗鴉位置，有空去朝聖(?', '沒事的！我們看得懂\n謝謝你\n我超愛台南的', 'B1 https://m.facebook.com/story.php?story_fbid=343621479635713&id=213855149279014\n四維地下道\n只是怕被親中共的人破壞\n雖然 台南是民進黨起源地拉', 'b3 謝了😄', '我係台灣人 我撐香港']"
53,231500867,2019-06-15T06:58:37.075Z,林鄭月娥記者會，交代修訂《逃犯條例》最新情況。,繼6月9日103萬人上街反送中及連日佔領金鐘示威後，建制派對修例意見昨日突然全部「轉軚」，而全部建制派中人均表示應該暫緩執行，行政長官林鄭月娥今日下午3時將見傳媒，料宣佈暫緩修例。林鄭今午12時於禮賓府約見全體建制派議員，解釋暫緩《逃犯條例》修訂決定，建制派陸續到場。,"['咩都唔答，又扮唔記得，又推晒責任落示威者度，黑警只是自衛，越聽越嬲', '講廢話lo']"
54,231496165,2019-06-14T12:45:10.589Z,6/16 台灣聲援「反送中」活動,看板上好像沒有人宣傳，台灣在6/16也有活動，詳細資訊如下（內容為活動專頁轉貼），撐香港，反送中——我在台灣反對《逃犯條例》修訂，No Extradition to China！ Taiwan with Hong Kong！,"['我都好想去上一次係台中冇去到😢\n今次係台北我更去唔到😭😭😭😭\n實在很想去😭😭😭😭😭😭😭😭', '支持！', 'B1 有辦法就來，沒辦法將在網路上關注都好\nB2 快一起來🥰']"
55,231495234,2019-06-14T10:07:48.957Z,集結各種聯署請願網站！歡迎補充廣傳,為左方便大家可以更快咁Share不同既聯署Link 俾其他人，特別想開個post，整合左唔同既網站，可以一次過Share出去叫佢地一齊簽！，亦都歡迎大家提供！，1.全球聯署【反送中 民意不可欺 為香港企硬】Global Signing： Against Extradition to China,"['感謝感謝！！', '好正！直接share俾我d fd sd出去😂', '簽晒👌🏻', '瘋狂share', '已填！！唔知重有冇其他', '值得更多人見到！！！希望更多人推呢篇！！', '已簽！！瘋狂share中！', '南韓嘅朋友好緊張我地香港嘅情況 我地去信咗青瓦台 只要聯署夠20萬 南韓政府就必須就今次事件作出回應\n希望大家幫幫手 \n雖然全部韓文 但個度得一個制禁 禁完會叫你揀翻個social platform facebook / kakao /twitter/ naver \n你因翻自己想用嘅ac 揀好就會成功聯署\n\nhttps://www1.president.go.kr/petitions/Temp/vVji3E']"
56,231495230,2019-06-14T10:07:20.705Z,一人一個 因為''反送中''而令你失望嘅公眾人物,1 .coffee，而家香港風頭火勢 佢前兩日仲係咁po幾十個ig story 叫人J佢條馬甲線！，2.余思曼，讚完張遊行相 俾大陸網民批，跟住佢話：我愛國，其餘嘅 歡迎大家補充,"['明明阿余有送物資！樓主你講d咩阿！！', 'Po story就失望？會唔會太道德綁架？', '宋芝齡 簡直係笑話', '佘詩曼我唔嬲佢 \n但藝人得罪中共 \n就基本上無人搵佢拍戲（大片套套都靠大陸市場）', 'Coffee單野根本道德綁架', '競徽！！！支持你', '藝人食四方飯 可以理解', '唔好令我因為一條友而對中大失望', '佘詩曼仲要返大陸揾食...佢講姐，但佢有去搬物資，所以算佢啦', 'Toyz :( 佢已經唔止政治冷感 仲要無知亂噏誤導觀眾 完全反曬感🤮', 'B10 政治冷感有咩問題']"
57,231485867,2019-06-13T04:11:38.652Z,宣揚反送中,以下係我母校su ig既post，我母校係一個親中既學校，但係真心慶幸既係 五年前學校默許左我地罷課，可惜自從今年轉左校長 一切都唔同曬，我希望可以令後人唔好俾人蒙蔽住，所以就自制poster...，求意見,"['很難看\n尤其黑底紅字', '圖就整得麻麻 但支持支持 反送中 反送中', '圖既顏色太亂...', '下面字句直接用香色會唔會好d', '好用心！！不過更簡潔會更好😊', '要先清楚你嘅對象係邊個 \n係懶人包定poster\n其次會關心你啲內容嘅人好多都站咗出嚟\n就咁睇刺激唔到以為事不關己嘅佢地', '大家唔好再屌00後了', '中立又洗驚學生發poster?\n學校作為教育團體唔係反而應該接納學生唔同諗法？\n一日到黑叫學生critical thinking，然後唔俾佢地發聲？', '通報 📢\n好像有人對這篇文章有新想法唷，快來去看看！\n  https://www.dcard.tw/f/hkmacdaily/p/231998961']"
